,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Average House Price 2020/2021,County Name,Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
4077,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Franklin,65.66168038052027,3.2830840190260133,303920.8333333334,Milwaukee County,27.5,572.5,0.0158994406610786,0.0007635250877234,0.016662965748802,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4078,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Germantown,48.52206105678455,2.4261030528392276,323944.7916666666,Washington County,13.0,469.5,0.0233518479070228,0.0006467840549768,0.0239986319619996,Wisconsin,Washington County,133967.0,66558.0,67409.0,102234.0,73513.0,3.11,93.44,1.03,0.15,1.12,0.01,73877.64,35677.36,5.91,7.23,36.29,14.71,24.21,8.46,16.36,86.07,7.06,0.56,1.67,1.47,3.16,24.64,87.5,8.12,4.32,0.06,3.46
4079,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Grafton,29.170908761825352,1.4585454380912677,300947.0833333334,Ozaukee County,4.5,155.0,0.0131818748205375,0.0003823941741285,0.013564268994666,Wisconsin,Ozaukee County,87817.0,43131.0,44686.0,67154.0,46395.0,2.82,91.99,1.39,0.29,2.01,0.03,85386.11,46155.0,5.94,6.72,48.18,14.06,21.22,6.07,10.46,84.54,6.08,0.79,2.2,1.24,5.17,24.08,86.16,8.68,5.09,0.07,3.06
4080,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Greendale,56.76405707389112,2.838202853694556,272504.2916666666,Milwaukee County,17.5,151.5,0.0106747732326516,0.001233442424557,0.0119082156572087,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4081,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Greenfield,44.840489005826484,2.242024450291324,216823.5,Milwaukee County,56.5,869.0,0.0232547490937493,0.0015112073420439,0.0247659564357932,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4082,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Hales Corners,27.05211655990941,1.3526058279954705,272944.5,Milwaukee County,6.0,117.0,0.0155007949125596,0.0007949125596184,0.016295707472178,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4083,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Hartford,54.2004221427897,2.710021107139485,253714.125,Washington County,17.5,131.5,0.008407746011924,0.00111489646459,0.009522642476514,Wisconsin,Washington County,133967.0,66558.0,67409.0,102234.0,73513.0,3.11,93.44,1.03,0.15,1.12,0.01,73877.64,35677.36,5.91,7.23,36.29,14.71,24.21,8.46,16.36,86.07,7.06,0.56,1.67,1.47,3.16,24.64,87.5,8.12,4.32,0.06,3.46
4084,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Hartland,56.584072440877364,2.829203622043868,343598.9583333334,Waukesha County,9.0,34.0,0.0036324786324786,0.0009615384615384,0.004594017094017,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4085,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Kenosha,36.40473991199282,1.820236995599641,189136.7916666667,Kenosha County,374.0,1272.0,0.0127424136986908,0.0037472868795408,0.0164897005782317,Wisconsin,Kenosha County,167886.0,83033.0,84853.0,123236.0,82194.0,13.72,74.68,8.0,0.35,1.03,0.01,56502.29,27878.66,16.17,22.29,30.64,19.58,23.33,8.69,17.77,83.88,8.65,1.24,1.87,1.65,2.71,25.58,85.05,11.36,3.45,0.14,8.37
4086,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Kiel,65.29520472447356,3.2647602362236783,164062.0,Manitowoc County,5.5,26.0,0.0068312504077315,0.0014452593897333,0.0082765097974648,Wisconsin,Manitowoc County,79680.0,39612.0,40068.0,61947.0,41085.0,3.94,90.54,0.87,0.42,2.68,0.04,51683.95,27087.74,11.0,15.33,27.18,17.88,20.37,9.43,25.16,84.16,7.69,0.4,2.5,1.74,3.51,18.45,86.58,8.79,4.42,0.21,3.95
4087,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Lake Geneva,59.23400003847027,2.9617000019235133,271120.0,Walworth County,9.5,124.5,0.015264828416754,0.0011647791611392,0.0164296075778932,Wisconsin,Walworth County,102917.0,51330.0,51587.0,76828.0,53327.0,10.96,85.45,1.09,0.18,0.99,0.09,58565.73,29107.0,13.88,15.24,31.2,19.36,22.61,9.57,17.26,80.75,8.55,0.58,4.01,1.34,4.75,23.86,81.76,12.15,5.87,0.2,5.52
4088,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Lodi,82.74301829295919,4.137150914647959,320739.1666666666,Columbia County,1.5,34.5,0.0111276498231031,0.0004835110596803,0.0116111608827835,Wisconsin,Columbia County,56790.0,29007.0,27783.0,43693.0,30041.0,3.18,93.15,1.22,0.35,0.64,0.03,63323.5,31419.08,8.32,11.05,32.7,15.49,22.94,11.62,17.22,81.96,9.85,0.21,2.22,1.27,4.5,25.62,79.27,14.8,5.63,0.31,3.83
4089,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Madison,84.57329681285401,4.2286648406427005,310481.9583333334,Dane County,831.5,7005.0,0.0264956499780814,0.003144448339635,0.0296400983177165,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4090,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Manitowoc,27.097221228810515,1.3548610614405256,136810.625,Manitowoc County,75.0,550.0,0.0170632581515837,0.0023268079297614,0.0193900660813452,Wisconsin,Manitowoc County,79680.0,39612.0,40068.0,61947.0,41085.0,3.94,90.54,0.87,0.42,2.68,0.04,51683.95,27087.74,11.0,15.33,27.18,17.88,20.37,9.43,25.16,84.16,7.69,0.4,2.5,1.74,3.51,18.45,86.58,8.79,4.42,0.21,3.95
4091,WI,70248.0,38.16464394247333,1.060128998402037,7.25,McFarland,84.24358688104157,4.212179344052078,335094.5833333334,Dane County,8.5,58.0,0.0062258337271244,0.0009102875008948,0.0071361212280192,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4092,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Menomonee Falls,54.189343915549436,2.7094671957774716,302640.5,Waukesha County,32.0,387.0,0.0100477723543462,0.0008308235538477,0.0108785959081939,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4093,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Mequon,43.78438411370274,2.189219205685137,452752.7916666666,Ozaukee County,15.0,184.0,0.0073788899582932,0.0006015399422521,0.0079804299005453,Wisconsin,Ozaukee County,87817.0,43131.0,44686.0,67154.0,46395.0,2.82,91.99,1.39,0.29,2.01,0.03,85386.11,46155.0,5.94,6.72,48.18,14.06,21.22,6.07,10.46,84.54,6.08,0.79,2.2,1.24,5.17,24.08,86.16,8.68,5.09,0.07,3.06
4094,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Middleton,100.80541662971582,5.040270831485791,435342.2083333333,Dane County,25.0,237.0,0.0116164482200003,0.0012233434437098,0.0128397916637101,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4095,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Milwaukee,44.66394020696857,2.2331970103484284,149932.04166666666,Milwaukee County,9410.0,20461.0,0.0345819256680091,0.0159163997922026,0.0504983254602118,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4096,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Mishicot,19.420131600136735,0.9710065800068367,164506.5833333333,Manitowoc County,2.0,11.0,0.0079503278873522,0.0014450867052023,0.0093954145925545,Wisconsin,Manitowoc County,79680.0,39612.0,40068.0,61947.0,41085.0,3.94,90.54,0.87,0.42,2.68,0.04,51683.95,27087.74,11.0,15.33,27.18,17.88,20.37,9.43,25.16,84.16,7.69,0.4,2.5,1.74,3.51,18.45,86.58,8.79,4.42,0.21,3.95
4097,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Monona,103.04380807360742,5.152190403680371,336994.4583333334,Dane County,14.0,403.5,0.048991697109713,0.0017005200419855,0.0506922171516985,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4098,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Mount Horeb,66.78242929846972,3.339121464923486,319463.5,Dane County,8.5,28.0,0.0036883298881026,0.0011198806700372,0.0048082105581398,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4099,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Mukwonago,67.72538930661402,3.386269465330701,338924.125,Waukesha County,6.5,82.5,0.0101088762685828,0.0007970557598006,0.0109059320283834,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4100,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Muskego,65.66262214344825,3.2831311071724123,365602.4583333334,Waukesha County,8.0,148.5,0.0058707324667514,0.0003157548746422,0.0061864873413937,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4101,WI,70248.0,38.16464394247333,1.060128998402037,7.25,New Berlin,66.28632055074449,3.3143160275372248,323037.7083333333,Waukesha County,21.5,399.5,0.0100481555554005,0.0005409042845055,0.010589059839906,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4102,WI,70248.0,38.16464394247333,1.060128998402037,7.25,North Prairie,60.087104188002414,3.0043552094001207,340703.0,Waukesha County,0.0,4.0,0.0017857142857142,0.0,0.0017857142857142,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4103,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Oak Creek,-15.158648200761625,-0.7579324100380813,283015.625,Milwaukee County,51.5,702.0,0.0191170478344773,0.0014014192225761,0.0205184670570534,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4104,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Oconomowoc,66.52346429681204,3.326173214840602,345313.5833333333,Waukesha County,11.5,110.0,0.0064001838338515,0.0006684498931183,0.0070686337269698,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4105,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Oregon,77.65496775124694,3.882748387562347,334481.8333333334,Dane County,8.0,60.5,0.0055929959965378,0.0007401183911606,0.0063331143876984,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4106,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Pleasant Prairie,58.738246622337975,2.9369123311168988,317909.625,Kenosha County,38.5,283.5,0.0132817839122339,0.0018002608400818,0.0150820447523158,Wisconsin,Kenosha County,167886.0,83033.0,84853.0,123236.0,82194.0,13.72,74.68,8.0,0.35,1.03,0.01,56502.29,27878.66,16.17,22.29,30.64,19.58,23.33,8.69,17.77,83.88,8.65,1.24,1.87,1.65,2.71,25.58,85.05,11.36,3.45,0.14,8.37
4107,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Port Washington,43.17782128456617,2.1588910642283086,254588.625,Ozaukee County,9.0,86.0,0.0071774328158905,0.000751126690035,0.0079285595059255,Wisconsin,Ozaukee County,87817.0,43131.0,44686.0,67154.0,46395.0,2.82,91.99,1.39,0.29,2.01,0.03,85386.11,46155.0,5.94,6.72,48.18,14.06,21.22,6.07,10.46,84.54,6.08,0.79,2.2,1.24,5.17,24.08,86.16,8.68,5.09,0.07,3.06
4108,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Portage,51.617804272648286,2.580890213632414,179851.1666666667,Columbia County,31.0,215.0,0.0206989506113411,0.0029844998555887,0.0236834504669298,Wisconsin,Columbia County,56790.0,29007.0,27783.0,43693.0,30041.0,3.18,93.15,1.22,0.35,0.64,0.03,63323.5,31419.08,8.32,11.05,32.7,15.49,22.94,11.62,17.22,81.96,9.85,0.21,2.22,1.27,4.5,25.62,79.27,14.8,5.63,0.31,3.83
4109,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Poynette,81.30710837349719,4.0653554186748595,273183.7083333333,Columbia County,4.0,2.0,0.0007977662544874,0.0015955325089748,0.0023932987634623,Wisconsin,Columbia County,56790.0,29007.0,27783.0,43693.0,30041.0,3.18,93.15,1.22,0.35,0.64,0.03,63323.5,31419.08,8.32,11.05,32.7,15.49,22.94,11.62,17.22,81.96,9.85,0.21,2.22,1.27,4.5,25.62,79.27,14.8,5.63,0.31,3.83
4110,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Rio,39.31881279086025,1.9659406395430126,157538.375,Columbia County,0.0,6.0,0.0057803468208092,0.0,0.0057803468208092,Wisconsin,Columbia County,56790.0,29007.0,27783.0,43693.0,30041.0,3.18,93.15,1.22,0.35,0.64,0.03,63323.5,31419.08,8.32,11.05,32.7,15.49,22.94,11.62,17.22,81.96,9.85,0.21,2.22,1.27,4.5,25.62,79.27,14.8,5.63,0.31,3.83
4111,WI,70248.0,38.16464394247333,1.060128998402037,7.25,River Hills,43.90374667610878,2.195187333805439,670406.4583333334,Milwaukee County,0.0,4.0,0.0025236593059936,0.0,0.0025236593059936,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4112,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Saukville,20.364132693374422,1.018206634668721,258974.5,Ozaukee County,2.5,60.5,0.0136464258394266,0.0005636979726612,0.0142101238120879,Wisconsin,Ozaukee County,87817.0,43131.0,44686.0,67154.0,46395.0,2.82,91.99,1.39,0.29,2.01,0.03,85386.11,46155.0,5.94,6.72,48.18,14.06,21.22,6.07,10.46,84.54,6.08,0.79,2.2,1.24,5.17,24.08,86.16,8.68,5.09,0.07,3.06
4113,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Sharon,74.33381532741167,3.7166907663705837,172712.625,Walworth County,0.0,0.0,0.0,0.0,0.0,Wisconsin,Walworth County,102917.0,51330.0,51587.0,76828.0,53327.0,10.96,85.45,1.09,0.18,0.99,0.09,58565.73,29107.0,13.88,15.24,31.2,19.36,22.61,9.57,17.26,80.75,8.55,0.58,4.01,1.34,4.75,23.86,81.76,12.15,5.87,0.2,5.52
4114,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Shorewood,79.74929716677839,3.9874648583389196,397481.3333333334,Milwaukee County,9.0,269.0,0.020344879745878,0.0006806837089698,0.0210255634548479,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4115,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Shorewood Hills,149.24422705283925,7.462211352641963,790950.5,Dane County,1.5,40.0,0.0194837516888288,0.0007298110881983,0.0202135627770271,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4116,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Slinger,40.838291816275735,2.0419145908137866,311279.4583333333,Washington County,2.0,47.0,0.0083615015121864,0.0003558085749866,0.0087173100871731,Wisconsin,Washington County,133967.0,66558.0,67409.0,102234.0,73513.0,3.11,93.44,1.03,0.15,1.12,0.01,73877.64,35677.36,5.91,7.23,36.29,14.71,24.21,8.46,16.36,86.07,7.06,0.56,1.67,1.47,3.16,24.64,87.5,8.12,4.32,0.06,3.46
4117,WI,70248.0,38.16464394247333,1.060128998402037,7.25,South Milwaukee,38.75448157590335,1.9377240787951675,191341.125,Milwaukee County,30.5,259.5,0.0125355024426948,0.0014712298982692,0.0140067323409641,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4118,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Stoughton,61.940545836249136,3.0970272918124566,268321.75,Dane County,17.0,172.0,0.013065937405044,0.0012914007900334,0.0143573381950774,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4119,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Summit,100.52851505932824,5.0264257529664125,511348.8333333334,Waukesha County,5.5,23.5,0.0045288470003631,0.001068219963797,0.0055970669641602,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4120,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Sun Prairie,70.12262777551904,3.5061313887759518,300740.8333333334,Dane County,47.0,554.5,0.0156188981483469,0.0013201801393434,0.0169390782876904,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4121,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Twin Lakes,53.217468614764975,2.6608734307382487,261017.5416666667,Kenosha County,22.0,28.0,0.0044943820224719,0.0035313001605136,0.0080256821829855,Wisconsin,Kenosha County,167886.0,83033.0,84853.0,123236.0,82194.0,13.72,74.68,8.0,0.35,1.03,0.01,56502.29,27878.66,16.17,22.29,30.64,19.58,23.33,8.69,17.77,83.88,8.65,1.24,1.87,1.65,2.71,25.58,85.05,11.36,3.45,0.14,8.37
4122,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Two Rivers,46.2454039338591,2.312270196692955,170978.3333333333,Manitowoc County,28.5,96.0,0.0087771875152323,0.0026069572983475,0.0113841448135798,Wisconsin,Manitowoc County,79680.0,39612.0,40068.0,61947.0,41085.0,3.94,90.54,0.87,0.42,2.68,0.04,51683.95,27087.74,11.0,15.33,27.18,17.88,20.37,9.43,25.16,84.16,7.69,0.4,2.5,1.74,3.51,18.45,86.58,8.79,4.42,0.21,3.95
4123,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Verona,85.85944778900596,4.292972389450298,383426.4583333333,Dane County,12.5,137.5,0.0100244824558376,0.0009118452652553,0.010936327721093,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4124,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Walworth,48.64016615034749,2.4320083075173744,250068.04166666666,Walworth County,3.0,33.0,0.0116690240452616,0.001060820367751,0.0127298444130127,Wisconsin,Walworth County,102917.0,51330.0,51587.0,76828.0,53327.0,10.96,85.45,1.09,0.18,0.99,0.09,58565.73,29107.0,13.88,15.24,31.2,19.36,22.61,9.57,17.26,80.75,8.55,0.58,4.01,1.34,4.75,23.86,81.76,12.15,5.87,0.2,5.52
4125,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Waukesha,57.49129929102035,2.874564964551017,264932.375,Waukesha County,98.5,613.0,0.0084600688420093,0.0013595953055646,0.009819664147574,Wisconsin,Waukesha County,396731.0,194879.0,201852.0,300815.0,212647.0,4.58,89.1,1.5,0.16,3.23,0.04,83790.02,41728.58,5.22,6.13,45.67,12.95,24.31,6.36,10.7,86.87,6.04,0.58,1.35,0.82,4.34,23.87,87.37,8.47,4.04,0.13,3.34
4126,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Waunakee,77.4521259772238,3.8726062988611902,413257.7083333334,Dane County,8.0,80.0,0.0055517002081887,0.0005551700208188,0.0061068702290076,Wisconsin,Dane County,522837.0,259686.0,263151.0,388117.0,297072.0,6.3,79.93,5.15,0.23,5.64,0.03,69032.95,37363.44,13.89,12.4,50.1,15.53,20.89,5.43,8.06,71.24,7.93,6.16,5.97,3.79,4.9,20.82,74.01,21.38,4.49,0.12,3.91
4127,WI,70248.0,38.16464394247333,1.060128998402037,7.25,Wauwatosa,66.79044946756349,3.3395224733781745,282332.0416666666,Milwaukee County,68.0,1194.0,0.024632175332975,0.0014032317086349,0.02603540704161,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
4128,WI,70248.0,38.16464394247333,1.060128998402037,7.25,West Allis,36.04732974260435,1.8023664871302174,176329.04166666666,Milwaukee County,170.0,1702.0,0.0283785762995333,0.0028356128012207,0.031214189100754,Wisconsin,Milwaukee County,956586.0,462784.0,493802.0,679917.0,454524.0,14.34,48.35,30.35,0.46,3.83,0.01,47269.11,25770.65,23.22,29.17,32.79,22.23,22.56,5.87,16.55,73.86,9.64,7.54,3.89,1.61,3.47,22.67,85.11,11.17,3.61,0.11,8.46
